timestamp,container/edge-router_1/CPU_usage,container/edge-router_1/MEM_usage,container/edge-router_1/Cached_MEM_usage,container/edge-router_1/NET_Input,container/edge-router_1/NET_Output,container/edge-router_1/FS_usage,container/edge-router_1/FS_reads,container/edge-router_1/FS_writes,container/front-end_1/CPU_usage,container/front-end_1/MEM_usage,container/front-end_1/Cached_MEM_usage,container/front-end_1/NET_Input,container/front-end_1/NET_Output,container/front-end_1/FS_usage,container/front-end_1/FS_reads,container/front-end_1/FS_writes,service/edge-router:80/request_duration_seconds_count,service/edge-router:80/request_duration_seconds_bucket
1545213210,0.006895805,13885440,270336,1880.272727,1910.272727,73728,0,0,0.01121345,82677760,106496,103,1788.472727,81920,0,0,0,0
1545213200,0.006819928,13885440,270336,1880.236364,1910.236364,73728,0,0,0.010455796,82784256,106496,93.63636364,1625.836364,81920,0,0,0,0
1545213190,0.006788111,13885440,270336,1880.2,1910.2,73728,0,0,0.011785625,82612224,106496,103,1788.4,81920,0,0,0,0
1545213180,0.00644064,15032320,270336,1880.218182,1910.218182,73728,0,0,0.011722775,82997248,106496,112.3636364,1951.018182,81920,0,0,0,0
1545213170,0.009671193,15032320,270336,1880.236364,1910.236364,73728,0,0,0.011367626,82305024,106496,103,1788.436364,81920,0,0,0,0
1545213160,0.009719165,15032320,270336,1880.254545,1910.254545,73728,0,0,0.011554983,82821120,106496,103,1788.454545,81920,0,0,0,0
1545213150,0.009772396,15032320,270336,1880.290909,1910.290909,73728,0,0,0.011859708,83136512,106496,103,1788.490909,81920,0,0,0,0
1545213140,0.009831785,15032320,270336,1880.379643,1910.380189,73728,0,0,0.012268433,82554880,106496,112.3656794,1951.199113,81920,0,0,0,0
1545213130,0.009777522,15032320,270336,1880.418182,1910.418182,73728,0,0,0.011755024,83087360,106496,103,1788.618182,81920,0,0,0,0
1545213120,0.009693483,15032320,270336,1880.436364,1910.436364,73728,0,0,0.011787193,82374656,106496,103,1788.636364,81920,0,0,0,0
1545213110,0.006595073,15032320,270336,1880.454545,1910.454545,73728,0,0,0.011346904,82894848,106496,103,1788.654545,81920,0,0,0,0
1545213100,0.006379552,15032320,270336,1880.418182,1910.418182,73728,0,0,0.010306727,82907136,106496,93.63636364,1626.018182,81920,0,0,0,0
1545213090,0.007969449,15032320,270336,1880.381818,1910.381818,73728,0,0,0.01122809,82608128,106496,103,1788.581818,81920,0,0,0,0
1545213080,0.008338817,15032320,270336,1880.309091,1910.309091,73728,0,0,0.011969628,83144704,106496,103,1788.509091,81920,0,0,0,0
1545213070,0.008397364,15032320,270336,1880.236364,1910.236364,73728,0,0,0.012603189,82427904,106496,112.3636364,1951.018182,81920,0,0,0,0
1545213060,0.00848456,15032320,270336,1880.181818,1910.181818,73728,0,0,0.012942118,82857984,106496,112.3636364,1950.945455,81920,0,0,0,0
1545213050,0.008605369,15032320,270336,1880.181818,1910.181818,73728,0,0,0.012241365,82407424,106496,103,1788.381818,81920,0,0,0,0
1545213040,0.011652722,15032320,270336,1880.236364,1910.236364,73728,0,0,0.011707471,82677760,106496,103,1788.436364,81920,0,0,0,0
1545213030,0.009868846,40890368,270336,1880.309091,1910.309091,73728,0,0,0.011569197,83095552,106496,103,1788.509091,81920,0,0,0,0
1545213020,0.009702841,40890368,270336,1880.363636,1910.363636,73728,0,0,0.013177684,82644992,106496,112.3636364,1951.163636,81920,0,0,0,0
1545213010,0.009755493,40890368,270336,1880.418182,1910.418182,73728,0,0,0.01209365,83017728,106496,103,1788.618182,81920,0,0,0,0
1545213000,0.009717708,40890368,270336,1880.490909,1910.490909,73728,0,0,0.011637079,82452480,106496,103,1788.690909,81920,0,0,0,0
1545212990,0.0066483,40890368,270336,1880.472727,1910.472727,73728,0,0,0.011955061,82726912,106496,112.3636364,1951.272727,81920,0,0,0,0
1545212980,0.006511762,40890368,270336,1880.436364,1910.436364,73728,0,0,0.010961491,83156992,106496,103,1788.636364,81920,0,0,0,0
1545212970,0.006456398,40890368,270336,1880.416008,1910.416553,73728,0,0,0.011703725,82706432,106496,103.0018728,1788.614338,81920,0,0,0,0
1545212960,0.006448712,40890368,270336,1880.397825,1910.398371,73728,0,0,0.011893343,83111936,106496,103.0018728,1788.596156,81920,0,0,0,0
1545212950,0.006488736,40890368,270336,1880.327273,1910.327273,73728,0,0,0.020374236,82399232,106496,112.3636364,1951.127273,81920,0,0,0,0
1545212940,0.006916148,40890368,270336,1880.363636,1910.363636,73728,0,0,0.019730183,82542592,106496,103,1788.563636,81920,0,0,0,0
1545212930,0.007223043,40890368,270336,1880.363636,1910.363636,73728,0,0,0.020098249,82370560,106496,103,1788.563636,81920,0,0,0,0
1545212920,0.011433165,40890368,270336,1880.327273,1910.327273,73728,0,0,0.020339896,82763776,106496,103,1788.527273,81920,0,0,0,0
1545212910,0.011624715,40890368,270336,1880.361461,1910.362007,73728,0,0,0.020159018,82509824,106496,103.0018728,1788.559792,81920,0,0,0,0
1545212900,0.011745216,40890368,270336,1880.327273,1910.327273,73728,0,0,0.020244678,81915904,106496,103,1788.527273,81920,0,0,0,0
1545212890,0.011735157,40890368,270336,1880.327273,1910.327273,73728,0,0,0.014233667,97075200,106496,112.3636364,1951.127273,81920,0,0,0,0
1545212880,0.011339895,44011520,270336,1880.345455,1910.345455,73728,0,0,0.013580824,97484800,106496,103,1788.545455,81920,0,0,0,0
1545212870,0.007330159,44011520,270336,1880.381818,1910.381818,73728,0,0,0.013694662,97918976,106496,103,1788.581818,81920,0,0,0,0
1545212860,0.006945683,44011520,270336,1880.472727,1910.472727,73728,0,0,0.013082063,97337344,106496,103,1788.672727,81920,0,0,0,0
1545212850,0.006707201,44011520,270336,1880.490909,1910.490909,73728,0,0,0.013029656,97873920,106496,103,1788.690909,81920,0,0,0,0
1545212840,0.006956205,44011520,270336,1880.527273,1910.527273,73728,0,0,0.012892407,97230848,106496,103,1788.727273,81920,0,0,0,0
1545212830,0.006927115,44011520,270336,1880.545455,1910.545455,73728,0,0,0.012812715,97607680,106496,103,1788.745455,81920,0,0,0,0
1545212820,0.006852847,44011520,270336,1880.509091,1910.509091,73728,0,0,0.012234806,97050624,106496,112.3636364,1951.309091,81920,0,0,0,0
1545212810,0.006807955,44011520,270336,1880.472727,1910.472727,73728,0,0,0.011100109,97120256,106496,93.63636364,1626.072727,81920,0,0,0,0
1545212800,0.009662815,44011520,270336,1880.436364,1910.436364,73728,0,0,0.012901747,97939456,106496,103,1788.636364,81920,0,0,0,0
1545212790,0.009845207,44011520,270336,1880.363636,1910.363636,73728,0,0,0.013014042,97226752,106496,103,1788.563636,81920,0,0,0,0
1545212780,0.009678384,44011520,270336,1880.345455,1910.345455,73728,0,0,0.013481784,97349632,106496,103,1788.563636,81920,0,0,0,0
1545212770,0.009704997,44011520,270336,1880.381818,1910.381818,73728,0,0,0.01433465,97071104,106496,103,1788.581818,81920,0,0,0,0
1545212760,0.00967969,44011520,270336,1880.418182,1910.418182,73728,0,0,0.013479458,97173504,106496,93.63636364,1626.018182,81920,0,0,0,0
1545212750,0.006870965,44011520,270336,1881.654545,1911.654545,73728,0,0,0.015047505,98013184,106496,115.9636364,1956.072727,81920,0,0,0,0
1545212740,0.016924099,44011520,270336,1946.643653,1977.59934,73728,0,0,0.028613383,97411072,106496,109.9958726,1851.919253,81920,0,0,0,0
1545212730,0.032976706,44953600,270336,1945.615941,1976.515974,73728,0,0,0.069688555,97722368,106496,109.7981198,1851.061838,81920,0,0,0,0
1545212720,0.044863022,44953600,270336,1956.496389,1987.530093,73728,0,0,0.096297249,97177600,106496,110.2730966,1861.533253,81920,0,0,0,0
1545212710,0.045228547,44953600,270336,1653.527963,1679.723003,73728,0,0,0.096640337,97525760,106496,93.7782443,1573.37114,81920,0,0,0,0
1545212700,0.045712463,44953600,270336,1342.45417,1363.679222,73728,0,0,0.097191253,97648640,106496,65.13058585,1095.374359,81920,0,0,0,0
1545212690,0.047792677,44953600,270336,1027.676499,1043.957468,73728,0,0,0.084767205,97067008,106496,44.71839606,782.2897276,81920,0,0,0,0
1545212680,0.025993285,44953600,270336,658.5509507,668.9839001,73728,0,0,0.054235075,97886208,106496,35.81979295,626.6261255,81920,0,0,0,0
1545212670,0.118214428,44953600,270336,2013.664156,2045.564909,73728,0,0,0.184894184,97193984,106496,100.3987594,1756.384581,81920,0,0,0,0
1545212610,0.129902975,44953600,270336,2137.525878,2284.94897,73728,0,0,0.231978287,97648640,106496,466.0407511,2045.835906,81920,0,0,0,0
1545212600,0.082255086,44953600,270336,1818.40849,1881.806788,73728,0,0,0.174551255,97046528,106496,290.0122535,1738.170018,81920,0,0,0,0
1545212590,0.089012188,44953600,270336,2073.344309,2136.438473,73728,0,0,0.207125062,97419264,106496,372.2980509,2143.502045,81920,0,0,0,0
1545212580,0.080534306,46985216,270336,2072.62817,2101.828092,73728,0,0,0.165264591,97914880,106496,329.1804555,1983.276408,81920,0,0,0,0
1545212540,1.70224078,46985216,270336,209113.8385,203155.184,53248,0,0,2.115908011,113385472,106496,11898.90905,199699.83,81920,0,0,16.61667121,98.40923552
1545212530,1.747373277,46985216,270336,216062.069,209888.2475,53248,0,0,2.175628946,113385472,106496,12305.78816,206520.954,81920,0,0,25.11822481,151.1640597
1545212520,2.802219498,46985216,270336,349273.9197,348083.4297,53248,0,0,3.444570157,113385472,106496,19664.21548,335880.0091,81920,0,0,32.04044151,182.8414525
1545212470,2.985934281,46956544,270336,378566.3899,377657.2119,53248,0,0,4.189066521,112013312,106496,22186.89369,350911.713,81920,0,0,32.18064798,180.6661576
1545212420,3.032323454,52252672,270336,378355.8989,381196.0316,53248,0,0,3.827345575,110489600,106496,22334.31525,374313.5838,81920,0,0,33.33636116,201.998365
1545212400,3.000732939,52252672,270336,376007.6954,378773.9417,53248,0,0,3.988894548,110624768,106496,21561.81815,361302.8796,81920,0,0,34.20373132,205.3678583
1545212350,2.894547083,52252672,270336,355736.2765,358460.0393,53248,0,0,3.500085611,111063040,106496,20641.29569,341825.4668,81920,0,0,30.76251773,178.9934911
